0.066039085,0.010119677,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,0.001078748,6.76847E-05,0.076158762,0.001686858,average,0.033194785,0.001892605
0.030138969,0.001787186,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,9.33801E-06,1.11132E-08,0.031926155,9.99341E-06,std,1.62101E-05,7.86509E-07
0.034309149,0.001681566,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.24181E-06,4.45373E-08,0.035990715,8.15996E-07,total,,
0.029881954,0.001698494,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.09748E-05,3.7679E-08,0.031580448,1.22986E-05,avg,0.03508739,
0.030366182,0.001671553,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,8.00099E-06,4.88641E-08,0.032037735,9.3004E-06,std,2.28913E-05,
0.030207157,0.001771212,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,8.92592E-06,1.47363E-08,0.031978369,9.66601E-06,,,
0.036371946,0.001614332,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.00944E-05,7.74357E-08,0.037986279,8.40356E-06,,,
0.030735016,0.001713514,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,6.05046E-06,3.20734E-08,0.03244853,6.96358E-06,,,
0.030390024,0.001692533,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,7.86668E-06,4.00285E-08,0.032082558,9.02902E-06,,,
0.029977083,0.001612663,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.03536E-05,7.83673E-08,0.031589746,1.22335E-05,,,
0.029618979,0.001775503,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.27864E-05,1.37128E-08,0.031394482,1.36376E-05,,,
0.030523062,0.001517773,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,7.13811E-06,1.40499E-07,0.032040834,9.2815E-06,,,
0.030038118,0.001693964,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,9.96455E-06,3.94582E-08,0.031732082,1.12581E-05,,,
0.030881882,0.001713514,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,5.34952E-06,3.20734E-08,0.032595396,6.21003E-06,,,
0.03241992,0.001591444,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,6.00416E-07,9.06978E-08,0.034011364,1.15783E-06,,,
0.03251195,0.001601696,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,4.66264E-07,8.46279E-08,0.034113646,9.48178E-07,,,
0.030358076,0.001734018,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,8.04692E-06,2.51497E-08,0.032092094,8.9718E-06,,,
0.031098843,0.001636267,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,4.39297E-06,6.57092E-08,0.032735109,5.53322E-06,,,
0.031835079,0.001738787,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.8488E-06,2.366E-08,0.033573866,2.29076E-06,,,
0.031025887,0.00171113,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,4.70412E-06,3.29331E-08,0.032737017,5.52425E-06,,,
0.030781031,0.001778841,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,5.82621E-06,1.29422E-08,0.032559872,6.38835E-06,,,
0.032559156,0.001726389,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,4.04024E-07,2.76277E-08,0.034285545,6.42955E-07,,,
0.03935194,0.001845598,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,3.79106E-05,2.20962E-09,0.041197538,3.73339E-05,,,
0.031611204,0.001728535,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,2.50773E-06,2.6919E-08,0.033339739,3.05428E-06,,,
0.030318022,0.001580715,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,8.27577E-06,9.72752E-08,0.031898737,1.01675E-05,,,
0.030205965,0.001574278,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,8.93305E-06,1.01332E-07,0.031780243,1.09372E-05,,,
0.030040026,0.001494646,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,9.95251E-06,1.58371E-07,0.031534672,1.26218E-05,,,
0.029825926,0.001620054,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.13492E-05,7.42838E-08,0.03144598,1.32599E-05,,,
0.030881166,0.001735449,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,5.35283E-06,2.4698E-08,0.032616615,6.10473E-06,,,
0.030354977,0.001607418,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,8.06451E-06,8.13315E-08,0.031962395,9.7656E-06,,,
0.031264067,0.001600742,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,3.72767E-06,8.51837E-08,0.032864809,4.93987E-06,,,
0.030021906,0.001596212,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.00672E-05,8.78485E-08,0.031618118,1.20358E-05,,,
0.032804966,0.001673698,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.51959E-07,4.792E-08,0.034478664,3.70547E-07,,,
0.032936811,0.001787424,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,6.65504E-08,1.1063E-08,0.034724236,1.31881E-07,,,
0.033838987,0.001600027,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,4.14997E-07,8.56017E-08,0.035439014,1.2364E-07,,,
0.030267,0.001663208,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,8.57192E-06,5.26229E-08,0.031930208,9.9678E-06,,,
0.03212595,0.001723051,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.14241E-06,2.87485E-08,0.033849001,1.53361E-06,,,
0.039787054,0.001634121,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,4.3458E-05,6.68139E-08,0.041421175,4.01168E-05,,,
0.032078981,0.001832485,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.24502E-06,3.61437E-09,0.033911467,1.3828E-06,,,
0.030550003,0.001704693,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,6.99487E-06,3.53109E-08,0.032254696,8.02416E-06,,,
0.031023026,0.00199604,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,4.71654E-06,1.06989E-08,0.033019066,4.27796E-06,,,
0.030772924,0.001658678,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,5.86541E-06,5.47217E-08,0.032431602,7.05321E-06,,,
0.029551983,0.001621962,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.327E-05,7.32478E-08,0.031173944,1.53151E-05,,,
0.031705141,0.001744747,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,2.21904E-06,2.18619E-08,0.033449888,2.68141E-06,,,
0.033334017,0.001732588,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.93855E-08,2.56054E-08,0.035066605,4.3203E-10,,,
0.031260967,0.001936197,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,3.73965E-06,1.9003E-09,0.033197165,3.57295E-06,,,
0.030748844,0.001625061,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,5.98263E-06,7.15797E-08,0.032373905,7.363E-06,,,
0.030606031,0.001701355,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,6.70165E-06,3.65765E-08,0.032307386,7.72842E-06,,,
0.035984993,0.00163579,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,7.78526E-06,6.59539E-08,0.037620783,6.41808E-06,,,
0.031913996,0.001842737,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.64042E-06,2.48678E-09,0.033756733,1.77065E-06,,,
0.033633947,0.001703978,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.92863E-07,3.55802E-08,0.035337925,6.27678E-08,,,
0.033195972,0.002089739,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.40974E-12,3.88618E-08,0.035285711,3.93314E-08,,,
0.037886143,0.002079964,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,2.20088E-05,3.51033E-08,0.039966106,2.38019E-05,,,
0.033287048,0.002018452,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,8.5125E-09,1.58374E-08,0.0353055,4.7572E-08,,,
0.033465862,0.001899004,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,7.34828E-08,4.09492E-11,0.035364866,7.69931E-08,,,
0.035526037,0.001638651,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,5.43474E-06,6.44926E-08,0.037164688,4.31517E-06,,,
0.031483889,0.001934052,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,2.92717E-06,1.71783E-09,0.03341794,2.78706E-06,,,
0.031924009,0.001578331,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.61487E-06,9.8768E-08,0.03350234,2.51238E-06,,,
0.030364037,0.001724958,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,8.01314E-06,2.81053E-08,0.032088995,8.99037E-06,,,
0.033611059,0.001637697,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.73284E-07,6.49779E-08,0.035248756,2.60391E-08,,,
0.031468868,0.001848221,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,2.97879E-06,1.96994E-09,0.033317089,3.13397E-06,,,
0.03609705,0.002194881,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,8.42314E-06,9.13711E-08,0.038291931,1.02691E-05,,,
0.035146952,0.002113104,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,3.81095E-06,4.86198E-08,0.037260056,4.72048E-06,,,
0.034430027,0.00164175,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.52582E-06,6.2928E-08,0.036071777,9.69019E-07,,,
0.034579992,0.001599312,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.9188E-06,8.60208E-08,0.036179304,1.19228E-06,,,
0.031918049,0.001673937,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.63006E-06,4.78157E-08,0.033591986,2.23623E-06,,,
0.034459114,0.001718044,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.59853E-06,3.04714E-08,0.036177158,1.1876E-06,,,
0.033071041,0.003130436,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.53126E-08,1.53223E-06,0.036201477,1.24119E-06,,,
0.033308029,0.001758099,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.28242E-08,1.80919E-08,0.035066128,4.5208E-10,,,
0.034035921,0.001721621,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,7.0751E-07,2.92356E-08,0.035757542,4.49103E-07,,,
0.033504963,0.001678705,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,9.62103E-08,4.5753E-08,0.035183668,9.26949E-09,,,
0.034185886,0.001720905,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,9.82282E-07,2.94807E-08,0.035906792,6.71419E-07,,,
0.033431053,0.00343895,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,5.58226E-08,2.39118E-06,0.036870003,3.17771E-06,,,
0.031287909,0.001684427,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,3.63618E-06,4.33379E-08,0.032972336,4.47345E-06,,,
0.032404184,0.001708269,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,6.2505E-07,3.39797E-08,0.034112453,9.50501E-07,,,
0.034173012,0.00159955,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,9.56927E-07,8.5881E-08,0.035772562,4.69461E-07,,,
0.036156893,0.001943588,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,8.77408E-06,2.59931E-09,0.038100481,9.07872E-06,,,
0.035055876,0.001640558,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,3.46366E-06,6.35275E-08,0.036696434,2.58902E-06,,,
0.032829046,0.00221324,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.33765E-07,1.02807E-07,0.035042286,2.03437E-09,,,
0.032279968,0.001874685,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,8.3689E-07,3.2111E-10,0.034154654,8.69997E-07,,,
0.032943964,0.001630783,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,6.29112E-08,6.85506E-08,0.034574747,2.62803E-07,,,
0.036292076,0.001711845,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,9.59321E-06,3.2674E-08,0.038003922,8.50616E-06,,,
0.035006046,0.001612186,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,3.28067E-06,7.86345E-08,0.036618233,2.34348E-06,,,
0.033569098,0.00167942,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.4011E-07,4.54476E-08,0.035248518,2.59622E-08,,,
0.031796932,0.001592875,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.95399E-06,8.98383E-08,0.033389807,2.88179E-06,,,
0.030339003,0.001766205,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,8.15549E-06,1.5977E-08,0.032105207,8.89341E-06,,,
0.035519838,0.002495289,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,5.40587E-06,3.63228E-07,0.038015127,8.57165E-06,,,
0.035731077,0.002429247,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,6.43278E-06,2.87985E-07,0.038160324,9.44292E-06,,,
0.036704063,0.002181053,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.2315E-05,8.32024E-08,0.038885117,1.44227E-05,,,
0.032846928,0.001786709,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.21005E-07,1.1214E-08,0.034633636,2.05892E-07,,,
0.033751011,0.001758099,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,3.09387E-07,1.80919E-08,0.035509109,1.77847E-07,,,
0.034831047,0.001740456,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,2.67735E-06,2.31494E-08,0.036571503,2.20259E-06,,,
0.034340143,0.001800537,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.31185E-06,8.47646E-09,0.03614068,1.10942E-06,,,
0.03710103,0.001616716,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.52588E-05,7.61144E-08,0.038717747,1.31795E-05,,,
0.035681963,0.003072262,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,6.18605E-06,1.39159E-06,0.038754225,1.34457E-05,,,
0.035122156,0.001567602,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,3.71476E-06,1.05627E-07,0.036689758,2.56758E-06,,,
0.033994913,0.00202179,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,6.40205E-07,1.66887E-08,0.036016703,8.63622E-07,,,
0.036761999,0.002734423,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.2725E-05,7.08657E-07,0.039496422,1.94396E-05,,,
0.036447048,0.001878262,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.05772E-05,2.05729E-10,0.03832531,1.04841E-05,,,
0.035260916,0.00189805,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,4.2689E-06,2.96533E-11,0.037158966,4.29143E-06,,,
